,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Employed,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTrans,WorkatHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Poverty,ChildPoverty,Unemployment
2491,Tennessee,Moore County,6302,3108,3194,12.604000000000001,5879.766,107.134,100.83200000000001,126.04,0.0,5009,51671,3623,31479,4541,2807,682.1010000000001,350.875,651.224,339.647,780.346,2557.1769999999997,123.50800000000001,0.0,25.263,8.421,89.824,25.2,1967.7069999999999,435.085,392.98,11.228,485.254,693.22,315.1
2492,Tennessee,Morgan County,21639,12088,9551,259.668,20189.186999999998,1081.95,21.639,0.0,0.0,17379,40707,3025,18649,1122,7120,1644.72,1723.04,1658.96,982.56,1110.72,5859.76,961.2,0.0,106.8,64.08,121.04,30.2,4834.4800000000005,1829.84,427.2,28.48,4955.331,6837.924,1644.5639999999999
2493,Tennessee,Obion County,30659,14679,15980,1226.36,25569.606,3157.877,91.97699999999999,91.97699999999999,0.0,23563,38063,2758,21939,1038,12515,3666.895,2340.305,2615.6349999999998,1163.8950000000002,2715.755,10963.14,775.93,37.545,237.785,162.695,350.42,21.9,9448.825,1727.07,1301.56,37.545,7051.57,10301.424,2544.697
2494,Tennessee,Overton County,21995,10914,11081,285.935,21203.18,153.96499999999997,21.995,65.985,43.99,16878,36052,2056,19961,1059,8736,2428.608,1319.136,1983.072,1144.416,1860.7680000000003,7652.736,698.88,17.472,61.152,43.68,262.08,27.5,6368.544,1301.664,1048.32,8.736,4311.02,6004.635,1165.735
2495,Tennessee,Perry County,7882,3960,3922,181.28599999999997,7298.732,260.106,23.646,23.646,0.0,6119,31503,4703,20204,3710,2745,590.175,480.375,496.8450000000001,562.725,614.8799999999999,2050.515,208.62,0.0,96.075,126.26999999999998,260.775,29.7,1847.385,516.06,378.81,0.0,2317.308,3452.316,488.684
2496,Tennessee,Pickett County,5071,2566,2505,45.639,4908.728,40.568000000000005,0.0,0.0,0.0,4144,39313,2983,21300,2490,2220,641.58,408.48,506.16,344.1,319.68,1904.76,179.82,0.0,22.2,0.0,113.22,25.8,1438.56,559.44,219.78,2.22,953.3480000000001,1658.217,197.76899999999998
2497,Tennessee,Polk County,16722,8321,8401,317.718,15952.788,50.166,50.166,33.444,0.0,13197,42307,2414,24247,2010,6762,1785.168,1041.348,1426.7820000000002,980.49,1528.2120000000002,5767.986,682.962,0.0,114.954,40.571999999999996,155.52599999999998,29.8,5301.408,987.252,473.34,6.7620000000000005,2842.74,4163.778,1020.0419999999999
2498,Tennessee,Putnam County,75565,37302,38263,4533.9,67101.72,1737.995,226.695,982.345,0.0,56502,37802,1877,23337,1454,32396,10723.076000000001,6608.783999999999,7677.852,2721.264,4697.42,28378.895999999997,2494.492,32.396,356.35600000000005,259.168,874.6920000000001,22.9,24718.147999999997,4697.42,2818.4519999999993,129.584,17606.645,23047.325,5138.42
2499,Tennessee,Rhea County,32478,16027,16451,1493.9879999999998,29554.98,714.5160000000001,32.478,129.912,0.0,24528,39368,2581,22031,1244,13341,3522.0239999999994,2481.426,2614.8360000000002,1614.261,3108.453,10659.459,1867.74,0.0,253.47899999999998,93.38699999999999,466.935,22.7,10125.819,2361.357,827.1419999999999,13.341000000000001,7112.682,10198.091999999999,2565.762
2500,Tennessee,Roane County,52926,25970,26956,899.742,49274.106,1270.224,158.778,370.48199999999997,0.0,42366,45407,2707,25555,1048,21209,6744.462,3944.8740000000003,4941.697,1717.9289999999999,3860.038,18345.785,1993.646,0.0,63.626999999999995,106.045,699.8969999999999,27.4,15864.332,4093.337,1230.122,21.209,8150.604,10532.274,4339.932
2501,Tennessee,Robertson County,68575,33839,34736,4388.8,57603.0,4868.825,274.3,342.875,68.575,49595,57424,2330,26441,978,32726,10374.142,5105.255999999999,7592.432,4352.558000000001,5334.338000000001,27195.305999999997,2978.066,130.90400000000002,359.98600000000005,654.52,1374.4920000000002,29.3,25918.992000000002,4450.736,2258.094,65.45200000000001,7748.975,11383.45,4731.675
2502,Tennessee,Rutherford County,298456,147195,151261,22085.744,216380.6,41485.384,596.912,9252.136,0.0,212507,62149,1156,27932,507,154929,54225.15,23084.421000000002,41056.185,12549.249,24013.995,131069.93399999998,14563.326000000001,464.787,1239.432,1704.2190000000003,6042.231,28.5,125492.49,20605.557,8676.024,154.929,35217.808000000005,44171.488,15221.256
2503,Tennessee,Scott County,21949,10831,11118,175.592,21400.275,109.745,65.847,0.0,0.0,16608,31875,3034,18748,1620,8347,1853.0339999999999,1160.233,1786.2579999999998,1160.233,2395.589,6994.786,809.659,8.347000000000001,41.735,250.41,233.71599999999998,28.3,6043.228,1535.848,742.883,25.041,5750.637999999999,7528.507,2063.206
2504,Tennessee,Sequatchie County,14654,7229,7425,512.89,12587.786,29.308000000000003,43.961999999999996,0.0,0.0,11267,51312,6120,22744,1456,5947,1801.941,1082.354,1355.9160000000002,755.2689999999999,957.4670000000001,4977.639,660.117,11.894,0.0,23.788,273.56199999999995,32.4,4394.8330000000005,969.3610000000001,576.8589999999999,5.947,2110.176,2916.1459999999997,1143.012
2505,Tennessee,Sevier County,95523,46856,48667,5444.811,86543.83799999999,668.661,286.56899999999996,764.1840000000001,0.0,72161,44473,1797,23298,914,45945,11807.865,11486.25,13048.38,4180.995,5421.51,35561.43000000001,6891.75,183.78,597.285,459.45,2205.36,24.8,36893.835,5191.785000000001,3629.655,275.67,14615.019000000002,20059.83,5922.4259999999995
2506,Tennessee,Shelby County,937847,446846,491001,57208.666999999994,342314.155,498934.60400000005,937.8470000000001,23446.175,0.0,665480,48415,621,28117,331,430218,151006.518,77439.24,106263.84599999999,29254.824,65823.354,358371.594,40440.492,5592.834,5592.834,6023.052,13766.976,22.9,350197.45200000005,57649.212,21941.118,430.218,195072.176,317930.133,80654.84199999999
2507,Tennessee,Smith County,19279,9617,9662,481.975,17968.028000000002,424.13800000000003,115.67399999999999,19.279,0.0,14544,44275,3817,23015,1668,8427,2334.279,1289.3310000000001,1997.1989999999998,910.1160000000001,1904.5020000000002,7289.355,901.689,0.0,33.708,42.135,160.113,28.6,6589.914000000001,1061.802,775.284,8.427,2718.3389999999995,3315.988,713.323
2508,Tennessee,Stewart County,13248,6582,6666,344.44800000000004,12188.16,145.728,66.24,119.23200000000001,39.744,10257,44090,5348,22680,1462,5181,1393.6889999999999,968.847,1160.5439999999999,720.1590000000001,937.7610000000001,4269.144,549.186,15.543,67.35300000000001,155.43,124.344,34.7,3657.7859999999996,1222.7160000000001,290.13599999999997,10.362,2517.12,3868.4159999999997,1086.336
2509,Tennessee,Sullivan County,156519,75908,80611,2817.342,146658.303,2973.861,156.519,939.1139999999999,0.0,124264,42251,1121,25946,704,66637,22123.484000000004,11928.022999999997,17325.62,6197.241000000001,9062.632,57307.82,5330.96,133.274,466.45899999999995,1066.192,2332.295,21.4,53709.42199999999,8063.076999999999,4731.227,133.274,25982.154000000002,41164.497,10643.292
2510,Tennessee,Sumner County,175730,85968,89762,7907.85,149721.96,11949.64,527.19,2284.49,175.73,129587,61584,1513,30669,902,87498,30624.3,13474.692,23711.958000000002,7262.334,12424.715999999999,73410.822,7349.832,349.992,524.9879999999999,1224.972,4549.896000000001,27.8,70348.392,10324.764000000001,6562.35,174.996,17045.809999999998,23020.63,7907.85
2511,Tennessee,Tipton County,61434,30363,31071,1658.718,46689.84,10996.685999999998,307.17,430.03799999999995,122.86800000000001,45419,57212,3134,26110,1088,27671,7858.563999999999,4510.3730000000005,6973.092,3707.914,4648.728,23852.402000000002,2711.7580000000003,83.01299999999999,166.02599999999998,276.71,581.091,33.0,21832.419000000005,4372.018,1383.55,83.01299999999999,8969.364,12409.668,4976.1539999999995
2512,Tennessee,Trousdale County,8773,4654,4119,96.50300000000001,7448.277000000001,1000.122,8.773000000000001,26.319000000000003,0.0,6814,41776,9150,22863,2711,3834,966.168,801.3059999999999,973.8359999999999,402.57,686.286,2990.52,609.606,3.8340000000000005,42.17400000000001,0.0,187.866,29.2,2925.342,617.2740000000001,291.38399999999996,0.0,1166.8090000000002,1298.404,719.386
2513,Tennessee,Unicoi County,17830,8880,8950,784.52,16706.71,89.15,17.83,89.15,0.0,14120,36576,3681,21374,1629,7017,1775.3010000000002,1270.0770000000002,1585.842,982.38,1403.4,5669.736,645.564,56.136,105.255,231.56099999999998,315.765,20.4,5466.243,1115.703,428.037,7.017,3583.83,5331.17,1925.64
2514,Tennessee,Union County,19176,9516,9660,287.64,18524.016,76.70400000000001,0.0,19.176000000000002,38.352000000000004,14823,40132,3726,20478,1560,7240,1505.92,1194.6,1896.88,1064.28,1585.56,6182.96,622.64,0.0,14.48,43.44,376.48,33.6,5697.88,796.4,651.6,86.88,4142.0160000000005,6117.144,1380.672
2515,Tennessee,Van Buren County,5675,2870,2805,51.075,5465.025,17.025,0.0,0.0,0.0,4556,43631,5063,20672,2114,2308,646.24,590.8480000000001,429.288,173.1,466.216,1922.5639999999999,129.248,13.847999999999999,11.54,53.083999999999996,180.02399999999997,27.5,1484.0439999999999,567.768,235.416,23.08,1106.625,1696.825,658.3
2516,Tennessee,Warren County,40210,19846,20364,3498.27,34540.39,522.73,40.21,241.26,120.63,29123,36765,1207,21339,1488,17029,4580.8009999999995,2367.031,3644.2059999999997,2111.596,4342.395,14389.505,1702.9,0.0,238.40599999999998,85.145,630.073,24.5,12925.011,2571.379,1464.494,68.116,8685.36,13430.14,2734.28
2517,Tennessee,Washington County,126437,61427,65010,4172.420999999999,112781.804,4804.606,379.311,1896.555,0.0,98962,44180,1160,27334,972,59101,22753.885,10933.685,14066.038,4728.08,6678.4130000000005,50649.557,3900.6659999999997,354.606,650.1110000000001,1359.3229999999999,2245.8379999999997,20.8,45685.073,9810.766000000001,3546.06,59.101000000000006,20862.105,27816.14,6701.161
2518,Tennessee,Wayne County,16713,9273,7440,317.54699999999997,15091.839,935.9279999999999,33.426,250.695,0.0,13492,34299,4710,18702,1417,5815,1436.305,1197.89,1325.82,703.615,1151.37,4785.745,628.0200000000001,0.0,0.0,267.48999999999995,127.93000000000002,29.1,4099.575,1279.3,436.125,5.815,3275.7480000000005,5080.7519999999995,1403.892
2519,Tennessee,Weakley County,33776,16466,17310,776.8479999999998,29418.895999999997,2938.5119999999997,67.552,33.776,33.776,26790,36550,2299,19699,708,14098,4412.674,2565.836,3270.736,1311.1140000000003,2551.7380000000003,12152.476,902.2720000000002,14.098000000000003,578.0179999999999,253.764,183.274,20.0,10249.246000000001,2918.2859999999996,874.076,42.294,6924.08,9085.743999999999,2803.4080000000004
2520,Tennessee,White County,26394,12929,13465,607.062,24757.571999999996,422.30400000000003,0.0,0.0,0.0,20402,37654,2414,19867,1582,9994,2488.506,1798.92,2308.614,1059.364,2338.5959999999995,8634.816,909.454,0.0,139.916,109.93400000000001,209.87400000000002,24.0,7655.403999999999,1359.184,969.4179999999999,9.994000000000002,4645.344,6334.56,2454.6420000000003
2521,Tennessee,Williamson County,212161,103812,108349,9971.567000000001,180973.333,8910.762,212.16100000000003,8486.44,0.0,146332,103543,1687,48482,1272,105734,57519.295999999995,12159.41,25693.362,4758.03,5498.168000000001,85538.80600000001,7930.05,317.202,1057.34,1268.808,9516.06,27.3,85538.80600000001,10361.932,9621.794,211.46800000000002,9759.405999999999,11032.372,7637.795999999999
2522,Tennessee,Wilson County,128874,63009,65865,4897.2119999999995,110831.64,8763.431999999999,386.62199999999996,1933.11,128.87400000000002,95199,66123,2543,31155,818,63207,23829.039000000004,9544.257,17129.097,5372.595,7332.012,52777.845,5499.008999999999,505.65600000000006,442.44899999999996,568.863,3413.1780000000003,30.0,50312.77199999999,8153.703,4740.525,63.20700000000001,11856.407999999998,17140.242000000002,5799.33
2523,Texas,Anderson County,57747,35292,22455,9990.231000000002,34474.959,12069.122999999998,173.24099999999999,288.735,0.0,44095,42313,2337,17466,894,19102,4660.888,4488.97,4469.8679999999995,2464.1580000000004,3037.218,16255.802,1891.0980000000002,38.204,95.51,133.714,687.672,23.7,13982.664,3896.808,1184.324,38.204,9066.278999999999,13281.81,2483.1209999999996
2524,Texas,Andrews County,17577,8980,8597,9737.658,7224.147000000001,263.655,17.577,35.154,17.577,10695,70753,6115,29903,3147,8054,1715.5020000000002,1047.02,1949.068,1828.2579999999998,1514.152,6427.092,1353.0720000000001,0.0,0.0,64.432,201.35,19.8,6870.062,700.6979999999999,459.07800000000003,24.162,2091.663,2724.435,790.965
2525,Texas,Angelina County,87700,42707,44993,18855.5,53672.4,12891.9,87.7,964.7000000000002,0.0,60533,46472,1452,21974,758,36164,10198.248,7558.276,8679.36,4448.1720000000005,5279.944,29979.956000000002,4303.5160000000005,144.656,614.788,325.476,795.6080000000001,18.7,27918.608000000004,6039.387999999999,2169.84,36.164,16750.7,23766.7,6665.2
2526,Texas,Aransas County,24832,12448,12384,6704.64,16811.264000000003,397.31200000000007,0.0,496.64,0.0,19441,44601,3698,29999,2914,10387,2929.1339999999996,2420.1710000000003,2295.527,1713.855,1017.926,8455.018,872.508,0.0,290.836,51.935,706.3159999999999,20.8,7572.1230000000005,1277.601,1516.5019999999997,20.774,4420.0960000000005,6654.976,1663.744
2527,Texas,Archer County,8793,4335,4458,729.8190000000001,7790.597999999999,70.34400000000001,26.379,35.172000000000004,0.0,6712,63192,4765,31103,2291,4344,1485.6480000000001,582.096,1099.032,560.376,616.848,3735.84,299.73600000000005,13.032,43.44,47.784000000000006,204.168,20.4,3284.064,629.88,425.71200000000005,0.0,773.7840000000001,888.0930000000001,263.79
2528,Texas,Armstrong County,1929,974,955,192.9,1670.514,23.147999999999996,25.077,0.0,0.0,1501,68750,10647,31219,2569,968,318.472,148.104,174.24,242.0,86.152,665.9839999999999,168.43199999999996,0.0,22.263999999999996,1.9360000000000002,109.38400000000001,27.4,617.584,254.584,83.24799999999999,11.616,144.675,262.344,34.722
2529,Texas,Atascosa County,48139,24051,24088,30568.265,16463.538,336.97299999999996,48.139,192.556,0.0,33109,55194,4735,23973,1528,20208,5213.664000000001,4263.888000000001,3980.9759999999997,3778.8959999999997,2970.5759999999996,15539.952000000001,3031.2,20.208000000000002,222.28800000000004,202.08,1192.2720000000002,30.8,15822.864,2970.5759999999996,1394.352,0.0,7028.294,10831.275,2936.479
2530,Texas,Austin County,29292,14474,14818,7586.628,18541.836,2606.9880000000003,0.0,58.584,0.0,20449,62614,6451,30101,1810,13509,4174.281,2120.913,3188.1240000000003,1688.625,2350.566,11023.344,1431.954,13.509,256.671,175.61700000000002,621.414,31.1,10469.475,1783.1879999999999,1256.3370000000002,0.0,3925.1279999999997,6883.62,1581.7680000000003
2531,Texas,Bailey County,7098,3678,3420,4450.446,2455.9080000000004,106.47,7.098000000000001,63.882,14.196000000000002,3916,43523,7943,18662,3203,3157,722.9529999999999,653.4989999999999,549.318,757.68,473.55,2197.272,258.87399999999997,0.0,186.26300000000003,243.08900000000003,271.50199999999995,16.5,2434.047,372.52600000000007,328.32800000000003,25.256000000000004,1582.854,2399.124,156.156
2532,Texas,Bandera County,21316,10570,10746,3836.88,16797.008,213.16,42.632,42.632,0.0,17097,56413,5522,29177,1824,8682,3099.474,1510.668,1970.8139999999999,1519.35,581.694,6962.964,850.836,8.682,164.958,34.728,659.832,37.0,6146.856,1554.078,955.02,26.046,3517.14,6650.592,1215.012
2533,Texas,Bastrop County,80306,40845,39461,28910.16,43124.322,6183.562000000001,321.224,722.7540000000001,0.0,53287,59185,2756,25172,926,33500,11155.5,5460.5,7236.0,5427.0,4221.0,27034.5,4020.0,67.0,469.0,603.0,1306.5,34.4,23952.5,6767.0,2713.5,67.0,10680.698,15177.833999999999,6183.562000000001
2534,Texas,Baylor County,3602,1740,1862,363.80199999999996,3018.4759999999997,115.26400000000001,0.0,0.0,0.0,2811,36157,3798,30820,8919,1434,490.42800000000005,256.686,390.04799999999994,213.66600000000003,84.60600000000001,1283.43,100.38,0.0,22.944000000000003,20.076,8.604,10.6,1016.706,246.648,170.64600000000002,0.0,471.86199999999997,122.46799999999999,82.84599999999999
2535,Texas,Bee County,32729,19883,12846,19048.278000000002,10538.738000000001,2683.778,163.645,163.645,0.0,24925,45415,4540,17504,1095,10125,2116.125,2450.25,2642.625,1225.125,1690.875,8130.375,1275.75,0.0,263.25,182.25,263.25,21.9,7188.75,2359.125,556.875,20.25,6447.612999999999,10407.822,2061.9269999999997
2536,Texas,Bell County,336506,168147,168359,80761.44,158830.83200000002,70666.26,1009.518,9422.168,2355.542,231161,52583,994,25017,639,135361,44804.49100000001,26936.839,35058.498999999996,12723.934000000001,15837.237,109642.41,15701.875999999998,541.444,2842.581,1895.0539999999999,4737.635,20.6,95700.22700000001,32892.723000000005,6632.689,135.361,48120.358,68647.22399999999,27929.998000000003
2537,Texas,Bexar County,1892004,932577,959427,1131418.392,537329.1359999999,132440.28,3784.0080000000003,49192.10400000001,1892.0040000000001,1262321,53999,449,26158,213,867502,301890.696,170030.39200000002,225550.52,84147.69399999999,86750.2,687929.0859999999,94557.71800000001,22555.052000000003,14747.534,12145.027999999998,36435.084,25.0,700074.1140000001,119715.27600000001,47712.61,867.5020000000001,310288.65599999996,440836.93200000003,115412.24399999999
2538,Texas,Blanco County,11089,5576,5513,2117.9990000000003,8605.063999999998,0.0,0.0,66.53399999999999,0.0,8562,58500,4789,31249,3106,5106,1715.616,929.2919999999999,1072.26,852.702,531.024,3977.574,439.116,0.0,158.286,66.378,469.75199999999995,27.8,3380.172,862.914,837.3839999999999,20.424,1197.612,1785.3290000000002,632.073
2539,Texas,Borden County,602,309,293,45.751999999999995,556.248,0.0,0.0,0.0,0.0,435,77708,14586,38923,11296,255,121.89,21.93,52.02,44.88,14.025,190.485,27.285,0.0,28.305,0.0,9.18,28.1,146.115,59.925,48.96,0.0,16.855999999999998,0.0,9.03
2540,Texas,Bosque County,17955,8831,9124,3160.08,14130.585,251.37,53.865,53.865,0.0,13377,48677,3108,25763,1602,7475,2190.175,1240.8500000000001,1622.075,1196.0,1225.8999999999999,5920.2,747.5,7.475,336.375,89.7,373.75,29.6,5725.85,859.625,844.675,44.85,2800.98,4758.075,933.66
2541,Texas,Bowie County,93635,47173,46462,6928.99,60394.575,22378.765,749.08,936.35,0.0,69154,46283,2652,24761,1365,36668,11697.091999999999,6893.584,8800.32,4106.816,5206.856,32487.847999999998,2163.4120000000003,110.00399999999999,330.01200000000006,660.0240000000001,916.7,17.9,28491.036,6636.908,1540.056,0.0,16760.664999999997,24719.64,6835.355
2542,Texas,Brazoria County,345995,175156,170839,102760.515,169883.545,44633.355,1037.985,21451.69,0.0,232385,76426,2188,32343,729,162270,67666.59,22717.8,32778.54,18174.24,20770.56,140039.01,14442.03,324.54,1298.16,1460.43,4543.56,29.8,130627.35,23691.42,7951.23,162.27,34253.505,41865.395,16953.755
2543,Texas,Brazos County,214231,108478,105753,53771.98100000001,121468.97700000001,21851.561999999998,214.23100000000002,12853.86,0.0,150587,43907,1389,25337,637,103649,42599.739,18656.82,23735.620999999996,9017.463,9639.357,80535.273,11712.337000000001,2487.5759999999996,2591.225,2798.5230000000006,3524.066,17.0,72036.055,25704.952,5804.343999999999,103.64900000000002,55700.06,49058.899,10068.857
2544,Texas,Brewster County,9220,4464,4756,4075.24,4766.74,9.22,156.74,101.42,0.0,7083,38906,3618,26073,2325,4151,1486.058,1091.713,747.18,469.06300000000005,356.986,2959.663,801.143,0.0,112.07700000000001,78.869,199.248,13.8,2374.3720000000003,1398.8870000000002,307.17400000000004,70.567,1004.98,700.72,654.62
2545,Texas,Briscoe County,1591,796,795,512.302,964.1460000000001,27.046999999999997,0.0,0.0,15.91,1182,42500,7062,23199,2789,729,228.90599999999998,110.079,172.044,144.342,74.35799999999999,581.742,37.908,0.0,17.496,11.664000000000001,80.19,20.9,468.01800000000003,147.25799999999998,104.24700000000001,10.206,221.149,273.652,98.64200000000001
2546,Texas,Brooks County,7251,3750,3501,6823.191,420.55799999999994,7.251,0.0,0.0,0.0,4628,24794,3253,13549,1662,2489,624.739,716.832,550.069,298.68,298.68,2108.183,253.878,0.0,79.648,0.0,44.802,21.6,1583.004,679.497,226.49899999999997,0.0,3009.165,4517.373,1000.638
2547,Texas,Brown County,37787,18741,19046,8124.205,27471.148999999998,1360.332,75.57400000000001,226.722,0.0,27983,43062,1925,24040,1409,15238,5104.73,2697.1259999999997,3352.36,1645.7040000000002,2453.318,13150.393999999998,1356.182,45.714,228.57,91.428,350.47399999999993,17.3,11718.022000000003,2300.938,1219.04,0.0,6197.067999999999,9333.389000000001,1624.8410000000001
2548,Texas,Burleson County,17596,8781,8815,3536.7960000000003,11560.572,2164.308,35.192,52.788000000000004,0.0,12859,52510,4429,27112,1779,7697,1970.432,1485.521,1470.1270000000002,1323.884,1454.733,6280.7519999999995,1039.095,23.090999999999998,84.667,61.576,200.122,27.4,5534.143,1423.945,715.821,30.788,2656.9959999999996,4733.324,1178.932
2549,Texas,Burnet County,45017,22234,22783,9858.723,33357.596999999994,675.255,270.10200000000003,315.11899999999997,0.0,33766,57173,3823,29247,1770,19567,5909.234,3678.5960000000005,4383.008,2915.4829999999997,2661.112,14949.188,2445.875,39.134,528.309,313.072,1291.422,26.2,14733.951,2426.308,2348.04,58.70099999999999,5537.090999999999,8283.127999999999,1935.731
2550,Texas,Caldwell County,40544,20563,19981,20555.808,16663.584000000003,2473.1839999999997,81.08800000000001,405.44,40.544000000000004,28283,51346,2389,23366,1304,18238,4614.214,3684.0759999999996,4285.93,3173.4119999999994,2498.6059999999998,14408.02,2115.6079999999997,36.476000000000006,656.568,310.046,729.52,30.6,13550.833999999999,3446.9819999999995,1221.9460000000001,18.238000000000003,7176.288,9284.576,1378.496
2551,Texas,Calhoun County,21821,10976,10845,10495.901000000002,9426.672,567.346,21.820999999999998,1069.229,21.820999999999998,14965,58788,3841,26909,1580,9676,2399.648,1586.864,1886.82,1673.948,2119.044,8002.052000000001,1132.0919999999999,48.38,87.084,106.436,309.632,20.9,8108.487999999999,1015.98,551.532,0.0,3447.718,5367.965999999999,1374.723
2552,Texas,Callahan County,13660,6650,7010,1243.06,11856.88,204.9,13.66,27.32,0.0,10269,40945,2635,22205,1487,5128,1276.872,779.4559999999999,1271.7440000000001,938.4240000000001,856.3759999999999,4343.416,451.264,0.0,41.02400000000001,15.383999999999999,276.91200000000003,22.9,3697.288,835.864,523.056,71.792,2130.96,2103.64,478.1
2553,Texas,Cameron County,420201,203657,216544,375239.49299999996,39078.693,1680.8040000000003,420.2010000000001,2521.2059999999997,0.0,224981,36095,962,16085,329,153938,43410.515999999996,40485.693999999996,37406.934,16163.49,16317.428,130539.424,14008.358,769.69,2001.194,2770.884,3694.512,20.2,113606.244,26323.398,13700.482,461.814,131102.712,184468.23899999997,33616.08
2554,Texas,Camp County,12670,6215,6455,3028.13,7171.22,2141.2299999999996,50.68,38.01,0.0,8606,41811,3097,21069,1432,5274,1186.65,949.32,1181.376,754.182,1197.198,4256.1179999999995,722.538,21.096,5.274,73.836,189.864,26.0,3960.7739999999994,791.1,469.38599999999997,52.74,2204.58,3091.48,772.87
2555,Texas,Carson County,6033,2888,3145,585.201,5212.512,36.198,24.132,30.165,12.066,4433,67010,6981,31788,2489,2896,1094.6879999999999,263.536,697.936,506.8,333.04,2496.3520000000003,295.392,2.8960000000000004,5.792000000000001,0.0,95.568,19.7,2064.848,587.888,234.576,5.792000000000001,386.112,470.574,114.627
2556,Texas,Cass County,30118,14599,15519,1295.0739999999998,23010.152000000002,5120.06,0.0,120.47200000000001,0.0,22979,41432,2577,22145,1125,11991,2745.939,2314.2630000000004,2949.7860000000005,1678.74,2302.272,10731.945,515.6129999999999,23.982000000000003,71.946,407.694,239.82,24.0,8873.34,2002.4969999999998,1115.163,0.0,5571.83,9246.226,2198.614
2557,Texas,Castro County,7891,3958,3933,5042.348999999999,2596.139,55.236999999999995,7.891,94.692,0.0,4447,44643,3842,22292,4461,3289,812.383,473.616,874.8740000000001,598.598,532.818,2821.962,233.51899999999998,0.0,78.93599999999999,23.022999999999996,131.56,16.1,2493.062,414.414,338.76700000000005,42.757,1254.669,1791.2569999999998,331.422
2558,Texas,Chambers County,39283,19679,19604,8406.562,26712.44,3142.64,39.283,510.67900000000003,0.0,25703,74368,8078,31412,1542,16713,6033.393,1587.735,3292.461,2640.6540000000005,3158.7569999999996,14857.857000000002,1103.058,33.426,150.417,217.269,350.973,27.8,12635.027999999998,2740.9319999999993,1286.901,50.138999999999996,5067.5070000000005,6992.374,2553.395
2559,Texas,Cherokee County,51594,26307,25287,11608.65,31627.121999999996,7016.784000000001,257.97,309.56399999999996,0.0,35239,44294,2017,21102,1071,20526,5932.014,4064.1479999999997,4351.512,2996.796,3202.0559999999996,16441.325999999997,2935.218,0.0,410.52,164.208,554.202,24.4,15004.506,4105.2,1395.7679999999998,41.052,9648.078,14962.26,3147.2339999999995
2560,Texas,Childress County,7064,3933,3131,1532.888,4528.023999999999,508.608,70.64,98.89599999999999,240.176,5426,40432,6002,18694,2746,2515,799.77,357.13,550.785,369.705,437.61,2034.635,389.825,0.0,22.635,0.0,67.905,15.7,1732.835,643.84,135.81,0.0,1384.5440000000003,1109.0479999999998,367.32800000000003
2561,Texas,Clay County,10369,5184,5185,591.033,9373.576000000001,51.845,124.428,31.107,0.0,7989,46863,4871,27593,2301,4373,1338.1380000000001,721.545,1067.012,642.831,607.8470000000001,3695.185,327.975,0.0,109.325,43.73,196.785,23.9,3253.512,634.085,476.65700000000004,13.118999999999998,1555.35,2260.442,746.568
2562,Texas,Cochran County,2932,1492,1440,1671.24,1105.364,76.232,5.864,0.0,0.0,1779,37500,3978,19195,2005,1189,305.573,152.192,145.058,380.48,206.886,851.324,288.927,7.1339999999999995,11.89,5.945,23.78,23.4,783.551,267.525,136.735,2.378,727.1360000000001,1017.4040000000001,234.56
2563,Texas,Coke County,3238,1609,1629,683.2180000000001,2490.022,19.428,19.428,6.476,0.0,2550,42500,6360,24623,1913,1462,603.806,207.60399999999998,219.3,257.312,172.51600000000002,1232.466,80.41,0.0,74.562,10.234,62.86599999999999,23.0,849.422,463.454,150.586,0.0,537.508,631.41,139.234
2564,Texas,Coleman County,8422,4282,4140,1465.4279999999999,6510.206,227.394,67.376,67.376,0.0,6470,40804,3227,26436,3192,3310,1092.3,393.89,638.83,609.04,579.25,2906.18,238.32,3.31,26.48,52.96,82.75,24.5,2403.0599999999995,516.36,390.58,3.31,1709.6660000000002,2442.38,429.522
2565,Texas,Collin County,914075,448915,465160,138025.325,540218.325,84094.9,2742.225,123400.125,914.075,584404,90124,995,41609,444,474671,250151.61700000003,57435.191,115345.05300000001,24682.892000000003,27056.247000000003,385907.523,33226.97,5221.381,3797.3680000000004,6170.723000000001,40347.035,28.7,400147.653,46043.08699999999,28005.589000000004,474.67100000000005,63071.175,74954.15,39305.225
2566,Texas,Collingsworth County,3026,1508,1518,947.138,1824.6779999999999,105.91,130.118,3.0260000000000002,0.0,2035,46348,6241,21356,2113,1386,289.674,310.464,263.34,296.604,224.532,1196.118,121.96800000000002,0.0,56.82599999999999,0.0,11.088,15.4,903.672,363.13199999999995,120.582,0.0,453.9,780.7080000000001,214.84599999999998
2567,Texas,Colorado County,20913,10487,10426,6043.857,11920.41,2718.69,20.913,20.913,0.0,14875,50241,3748,26689,1937,9491,2790.354,1698.889,2230.385,1347.7219999999998,1423.65,8143.277999999999,759.28,104.40100000000001,94.91,56.946,332.185,20.5,6956.902999999999,1670.4160000000002,835.2080000000001,18.982,2509.56,3199.6890000000003,606.477
